contrast_id	gene_id	gene_key	baseline_expression	spread_i	n_methods	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length	baseline_rank_pct	baseline_bin	head_indicator	time_bin
DT_vs_D_24h	ENSG00000134146_DPH6	ENSG00000134146	3.3311575504491175	0.3713535337819398	6	DPH6	35079812	35546411	466600	GTF gene span	5.6689447344577335	0.4244931251456537	Non-head	0	Late
DT_vs_D_24h	ENSG00000134152_KATNBL1	ENSG00000134152	4.801049704363326	0.8032680000924186	6	KATNBL1	34140365	34210119	69755	GTF gene span	4.843575343050763	0.6015497553017944	Non-head	0	Late
DT_vs_D_24h	ENSG00000134153_EMC7	ENSG00000134153	4.935193988162478	0.7107518340604431	6	EMC7	34075970	34101929	25960	GTF gene span	4.414304688128332	0.622116056863202	Non-head	0	Late
DT_vs_D_24h	ENSG00000134186_PRPF38B	ENSG00000134186	6.270937205617667	0.4938419975680228	6	PRPF38B	108692292	108702928	10637	GTF gene span	4.026819159241227	0.8312747611279422	Non-head	0	Late
DT_vs_D_24h	ENSG00000134198_TSPAN2	ENSG00000134198	0.8689904797538718	0.15588057599277974	6	TSPAN2	115047056	115089528	42473	GTF gene span	4.62811293764317	0.2814611978559776	Non-head	0	Late
DT_vs_D_24h	ENSG00000134215_VAV3	ENSG00000134215	3.517154218752701	1.0424412582124654	6	VAV3	107571161	107965275	394115	GTF gene span	5.59562296440952	0.4417967839664414	Non-head	0	Late
DT_vs_D_24h	ENSG00000134222_PSRC1	ENSG00000134222	3.3440194163591546	1.3116244414818863	6	PSRC1	109279053	109284107	5055	GTF gene span	3.70372115992702	0.42513400139827545	Non-head	0	Late
DT_vs_D_24h	ENSG00000134240_HMGCS2	ENSG00000134240	-1.4938594623260593	0.3403553730736729	6	HMGCS2	119747979	119769092	21114	GTF gene span	4.324570517218835	0.14343975763225356	Non-head	0	Late
DT_vs_D_24h	ENSG00000134242_PTPN22	ENSG00000134242	-1.3227155299869764	0.034849133407852895	6	PTPN22	113813811	113871753	57943	GTF gene span	4.763000977055467	0.15381030062922396	Non-head	0	Late
DT_vs_D_24h	ENSG00000134243_SORT1	ENSG00000134243	6.5698162087470315	0.8000237711702237	6	SORT1	109309568	109397967	88400	GTF gene span	4.946452265013073	0.8714169191330692	Non-head	0	Late
DT_vs_D_24h	ENSG00000134245_WNT2B	ENSG00000134245	1.7183302268869212	0.499983997433165	6	WNT2B	112466541	112530165	63625	GTF gene span	4.803627795344815	0.3250990445117688	Non-head	0	Late
DT_vs_D_24h	ENSG00000134247_PTGFRN	ENSG00000134247	6.986807778713181	0.08187438031008518	6	PTGFRN	116909870	116990358	80489	GTF gene span	4.905736531725311	0.9121999533908179	Head	1	Late
DT_vs_D_24h	ENSG00000134248_LAMTOR5	ENSG00000134248	5.624375561115283	0.945504410798668	6	LAMTOR5	110401249	110407963	6715	GTF gene span	3.8270460170047342	0.7326963411792123	Non-head	0	Late
DT_vs_D_24h	ENSG00000134250_NOTCH2	ENSG00000134250	8.71508088767163	0.6184679828870706	6	NOTCH2	119909256	120100779	191524	GTF gene span	5.2822232034455165	0.9843276625495223	Head	1	Late
DT_vs_D_24h	ENSG00000134253_TRIM45	ENSG00000134253	1.701395209528172	0.15706816143933178	6	TRIM45	117111060	117122587	11528	GTF gene span	4.061753967805933	0.32370076905150313	Non-head	0	Late
DT_vs_D_24h	ENSG00000134255_CEPT1	ENSG00000134255	6.117671970889609	0.8879066773666581	6	CEPT1	111139418	111187179	47762	GTF gene span	4.679082504276626	0.8092519226287579	Non-head	0	Late
DT_vs_D_24h	ENSG00000134256_CD101	ENSG00000134256	1.2136174650893818	0.5897118497752087	6	CD101	117001721	117036552	34832	GTF gene span	4.541978411697019	0.29893964110929855	Non-head	0	Late
DT_vs_D_24h	ENSG00000134258_VTCN1	ENSG00000134258	2.2580426313510253	0.43878663879520097	6	VTCN1	117142381	117210960	68580	GTF gene span	4.836197480778925	0.354521090654859	Non-head	0	Late
DT_vs_D_24h	ENSG00000134262_AP4B1	ENSG00000134262	3.6950150295991695	0.46177612553470293	6	AP4B1	113894194	113905722	11529	GTF gene span	4.061791639184011	0.45741085993940805	Non-head	0	Late
DT_vs_D_24h	ENSG00000134265_NAPG	ENSG00000134265	4.8984928085700865	0.6025170832746434	6	NAPG	10525905	10553249	27345	GTF gene span	4.436877927710658	0.6167560009321836	Non-head	0	Late
DT_vs_D_24h	ENSG00000134278_SPIRE1	ENSG00000134278	6.997212116486306	0.8006208318884921	6	SPIRE1	12446512	12658129	211618	GTF gene span	5.325552605556906	0.9130738755534841	Head	1	Late
DT_vs_D_24h	ENSG00000134283_PPHLN1	ENSG00000134283	5.957355261189466	0.3275266541011703	6	PPHLN1	42238418	42459715	221298	GTF gene span	5.344977488970689	0.7840247028664646	Non-head	0	Late
DT_vs_D_24h	ENSG00000134285_FKBP11	ENSG00000134285	4.404931938944529	1.3260120138617912	6	FKBP11	48921518	48927909	6392	GTF gene span	3.805636766305935	0.5434048007457469	Non-head	0	Late
DT_vs_D_24h	ENSG00000134287_ARF3	ENSG00000134287	7.351061442365231	0.71779255504665	6	ARF3	48903141	48957531	54391	GTF gene span	4.735527043564013	0.9391750174784432	Head	1	Late
DT_vs_D_24h	ENSG00000134291_TMEM106C	ENSG00000134291	5.337926351082895	0.5856616517232555	6	TMEM106C	47963543	47970504	6962	GTF gene span	3.8427340189482697	0.6853297599627126	Non-head	0	Late
DT_vs_D_24h	ENSG00000134294_SLC38A2	ENSG00000134294	9.15809949347904	1.3373837885452629	6	SLC38A2	46358185	46372832	14648	GTF gene span	4.16577833129364	0.9892216266604521	Head	1	Late
DT_vs_D_24h	ENSG00000134308_YWHAQ	ENSG00000134308	8.161647567927602	1.557726673451603	6	YWHAQ	9583334	9639472	56139	GTF gene span	4.749264672310713	0.9728501514798416	Head	1	Late
DT_vs_D_24h	ENSG00000134313_KIDINS220	ENSG00000134313	6.83105855484521	0.23737989875404852	6	KIDINS220	8721081	8837630	116550	GTF gene span	5.066512277856596	0.8990911209508273	Non-head	0	Late
DT_vs_D_24h	ENSG00000134317_GRHL1	ENSG00000134317	5.222574581357621	0.277381229139936	6	GRHL1	9951678	10002355	50678	GTF gene span	4.70481946718017	0.6678513167093918	Non-head	0	Late
DT_vs_D_24h	ENSG00000134318_ROCK2	ENSG00000134318	6.988867701531663	0.47683970135757014	6	ROCK2	11179759	11348330	168572	GTF gene span	5.226785439474058	0.9124329993008623	Head	1	Late
DT_vs_D_24h	ENSG00000134321_RSAD2	ENSG00000134321	-4.5963897908012	0.03639504935936066	6	RSAD2	6865557	6899287	33731	GTF gene span	4.528029216612985	0	Non-head	0	Late
DT_vs_D_24h	ENSG00000134324_LPIN1	ENSG00000134324	8.393972810229268	0.8824727809328539	6	LPIN1	11677539	11828185	150647	GTF gene span	5.177960487510083	0.9785597762759264	Head	1	Late
DT_vs_D_24h	ENSG00000134330_IAH1	ENSG00000134330	4.777029909971047	0.2886061096501445	6	IAH1	9473658	9500587	26930	GTF gene span	4.430236353411511	0.5974131903985085	Non-head	0	Late
DT_vs_D_24h	ENSG00000134333_LDHA	ENSG00000134333	10.111573998563925	1.0212548767980612	6	LDHA	18394347	18408425	14079	GTF gene span	4.148571808932157	0.995805173619203	Head	1	Late
DT_vs_D_24h	ENSG00000134339_SAA2	ENSG00000134339	5.520155777463006	0.5199312309158218	6	SAA2	18238236	18248668	10433	GTF gene span	4.018409207382068	0.7159170356560243	Non-head	0	Late
DT_vs_D_24h	ENSG00000134352_IL6ST	ENSG00000134352	7.551144516044554	2.6365417255452654	6	IL6ST	55935095	55995022	59928	GTF gene span	4.777629784062953	0.9504194826380797	Head	1	Late
DT_vs_D_24h	ENSG00000134363_FST	ENSG00000134363	0.4880439552805148	0.4743447932683122	6	FST	53479819	53487134	7316	GTF gene span	3.8642736968043794	0.26130272663714754	Non-head	0	Late
DT_vs_D_24h	ENSG00000134369_NAV1	ENSG00000134369	6.253326646860964	0.7063210467777622	6	NAV1	201538946	201826969	288024	GTF gene span	5.459428677458173	0.8284782102074109	Non-head	0	Late
DT_vs_D_24h	ENSG00000134371_CDC73	ENSG00000134371	5.867947661084376	0.7186925095170841	6	CDC73	193115732	193264613	148882	GTF gene span	5.172842194238305	0.7708576089489629	Non-head	0	Late
DT_vs_D_24h	ENSG00000134375_TIMM17A	ENSG00000134375	5.567486138028032	0.8028619374937861	6	TIMM17A	201955476	201970780	15305	GTF gene span	4.184833333933353	0.7236075506874854	Non-head	0	Late
DT_vs_D_24h	ENSG00000134398_ERN2	ENSG00000134398	0.7706818582731436	0.7534449805971783	6	ERN2	23688117	23713255	25139	GTF gene span	4.4003479979672955	0.27540200419482636	Non-head	0	Late
DT_vs_D_24h	ENSG00000134419_RPS15A	ENSG00000134419	9.322327095667916	2.173516549089708	6	RPS15A	18775365	18790420	15056	GTF gene span	4.177709606083182	0.9903868562106735	Head	1	Late
DT_vs_D_24h	ENSG00000134440_NARS	ENSG00000134440	7.495054924056646	1.14016126067876	6	NARS1	57589520	57622213	32694	GTF gene span	4.514468058287752	0.947273362852482	Head	1	Late
DT_vs_D_24h	ENSG00000134444_RELCH	ENSG00000134444	5.874047075099445	0.6908118584226555	6	RELCH	62187255	62310249	122995	GTF gene span	5.08988745683333	0.7722558844092287	Non-head	0	Late
DT_vs_D_24h	ENSG00000134452_FBH1	ENSG00000134452	5.864361019287183	0.944009137902871	6	FBH1	5890164	5937624	47461	GTF gene span	4.6763368845325335	0.7703915171288744	Non-head	0	Late
DT_vs_D_24h	ENSG00000134453_RBM17	ENSG00000134453	5.849456583151532	0.08963224832348714	6	RBM17	6086898	6117457	30560	GTF gene span	4.485153349903652	0.7680027965509205	Non-head	0	Late
DT_vs_D_24h	ENSG00000134461_ANKRD16	ENSG00000134461	3.483405881352256	1.0473490323315413	6	ANKRD16	5860934	5889994	29061	GTF gene span	4.463310554456487	0.43783500349568866	Non-head	0	Late
DT_vs_D_24h	ENSG00000134463_ECHDC3	ENSG00000134463	4.698423036646964	0.37294545005223334	6	ECHDC3	11742357	11767362	25006	GTF gene span	4.398044226842014	0.585236541598695	Non-head	0	Late
DT_vs_D_24h	ENSG00000134470_IL15RA	ENSG00000134470	2.4422720284632087	0.19021118280130211	6	IL15RA	5943505	5978187	34683	GTF gene span	4.54011665590613	0.3648333721743183	Non-head	0	Late
DT_vs_D_24h	ENSG00000134480_CCNH	ENSG00000134480	5.082090788103385	0.3433386561001668	6	CCNH	87311473	87413029	101557	GTF gene span	5.006709863305573	0.6451876019575856	Non-head	0	Late
DT_vs_D_24h	ENSG00000134489_HRH4	ENSG00000134489	-3.1496657924046656	0.4277604153972957	6	HRH4	24460631	24480794	20164	GTF gene span	4.3045766887661125	0.03652994639944069	Non-head	0	Late
DT_vs_D_24h	ENSG00000134490_TMEM241	ENSG00000134490	4.274266442342815	0.16231077687462098	6	SLC35D4	23197144	23437976	240833	GTF gene span	5.381715995608878	0.5258680960149149	Non-head	0	Late
DT_vs_D_24h	ENSG00000134504_KCTD1	ENSG00000134504	6.251566591587287	0.07609970538179311	6	KCTD1	26454910	26657401	202492	GTF gene span	5.306407869898903	0.8281286413423444	Non-head	0	Late
DT_vs_D_24h	ENSG00000134508_CABLES1	ENSG00000134508	5.606596197927558	0.7281706352252743	6	CABLES1	23134564	23260470	125907	GTF gene span	5.100049876071828	0.7294336984385924	Non-head	0	Late
DT_vs_D_24h	ENSG00000134531_EMP1	ENSG00000134531	9.252902028750311	0.8458111393203903	6	EMP1	13196529	13219941	23413	GTF gene span	4.36945706512637	0.989920764390585	Head	1	Late
DT_vs_D_24h	ENSG00000134532_SOX5	ENSG00000134532	-1.8995599340777127	0.27327570643747556	6	SOX5	23529504	24562544	1033041	GTF gene span	6.014117558422238	0.11244465159636448	Non-head	0	Late
DT_vs_D_24h	ENSG00000134533_RERG	ENSG00000134533	4.971427513662766	0.8394594749638967	6	RERG	15107783	15390485	282703	GTF gene span	5.451330417179059	0.6282917734793755	Non-head	0	Late
DT_vs_D_24h	ENSG00000134538_SLCO1B1	ENSG00000134538	-1.3909549557902965	0.37341085017664344	6	SLCO1B1	21127862	21298065	170204	GTF gene span	5.2309697623144595	0.149673735725938	Non-head	0	Late
DT_vs_D_24h	ENSG00000134548_SPX	ENSG00000134548	-3.64951637462476	0.33038122650955704	6	SPX	21526296	21541249	14954	GTF gene span	4.1747573763106605	0.01957585644371941	Non-head	0	Late
DT_vs_D_24h	ENSG00000134551_PRH2	ENSG00000134551	-3.0222117784560245	0.39786014827816857	6	PRH2	10929053	10934845	5793	GTF gene span	3.762903528499057	0.04241435562805873	Non-head	0	Late
DT_vs_D_24h	ENSG00000134574_DDB2	ENSG00000134574	4.191025891620639	0.7177855929534103	6	DDB2	47214435	47240555	26121	GTF gene span	4.416989799179172	0.5154392915404334	Non-head	0	Late
DT_vs_D_24h	ENSG00000134575_ACP2	ENSG00000134575	3.998976614413403	1.0447997131407127	6	ACP2	47237598	47249288	11691	GTF gene span	4.0678516605123525	0.49201817758098343	Non-head	0	Late
DT_vs_D_24h	ENSG00000134590_RTL8C	ENSG00000134590	4.967893729749241	0.12306137437161042	6	RTL8C	135032355	135033546	1192	GTF gene span	3.076276255404218	0.6277091587042647	Non-head	0	Late
DT_vs_D_24h	ENSG00000134594_RAB33A	ENSG00000134594	-4.5963897908012	0.2854448194309174	6	RAB33A	130171720	130184874	13155	GTF gene span	4.119090852421722	0	Non-head	0	Late
DT_vs_D_24h	ENSG00000134597_RBMX2	ENSG00000134597	4.26138694494246	1.4444629108685496	6	RBMX2	130401922	130462404	60483	GTF gene span	4.781633324343898	0.5240619902120718	Non-head	0	Late
DT_vs_D_24h	ENSG00000134602_STK26	ENSG00000134602	5.706260998127844	0.9960217449682767	6	STK26	132023223	132075948	52726	GTF gene span	4.722024825307939	0.7459216965742251	Non-head	0	Late
DT_vs_D_24h	ENSG00000134627_PIWIL4	ENSG00000134627	-1.556620374476254	0.2515861048555754	6	PIWIL4	94543840	94621421	77582	GTF gene span	4.889760971162052	0.13790491726870194	Non-head	0	Late
DT_vs_D_24h	ENSG00000134644_PUM1	ENSG00000134644	7.537240744542061	0.21310157803805657	6	PUM1	30931505	31065991	134487	GTF gene span	5.128680305891371	0.9497203449079469	Head	1	Late
DT_vs_D_24h	ENSG00000134668_SPOCD1	ENSG00000134668	-4.09668853354319	0.3098596380905592	6	SPOCD1	31790421	31816022	25602	GTF gene span	4.4082738932429555	0.011127942204614308	Non-head	0	Late
DT_vs_D_24h	ENSG00000134684_YARS	ENSG00000134684	6.694250720684545	0.2678455559059329	6	YARS1	32774776	32818031	43256	GTF gene span	4.636046356567568	0.8855161966907481	Non-head	0	Late
DT_vs_D_24h	ENSG00000134686_PHC2	ENSG00000134686	6.188443469219085	0.3502613285663495	6	PHC2	33321755	33431095	109341	GTF gene span	5.0387830415008095	0.8198555115357725	Non-head	0	Late
DT_vs_D_24h	ENSG00000134690_CDCA8	ENSG00000134690	5.015329869072799	0.5437318244002539	6	CDCA8	37692473	37709719	17247	GTF gene span	4.236713563365638	0.6346422745280821	Non-head	0	Late
DT_vs_D_24h	ENSG00000134697_GNL2	ENSG00000134697	5.938751924329363	0.33112995032917386	6	GNL2	37565881	37595955	30075	GTF gene span	4.478205636011882	0.7811116289909112	Non-head	0	Late
DT_vs_D_24h	ENSG00000134698_AGO4	ENSG00000134698	5.153586770738713	0.6889496820035848	6	AGO4	35807976	35857890	49915	GTF gene span	4.69823107544912	0.6570729433698439	Non-head	0	Late
DT_vs_D_24h	ENSG00000134709_HOOK1	ENSG00000134709	5.6021047122549605	0.6689279437069227	6	HOOK1	59814786	59876370	61585	GTF gene span	4.7894749457600625	0.7288510836634817	Non-head	0	Late
DT_vs_D_24h	ENSG00000134716_CYP2J2	ENSG00000134716	-3.8752418555893193	0.43612049330951863	6	CYP2J2	59893291	59926828	33538	GTF gene span	4.525537160391059	0.013982754602656723	Non-head	0	Late
DT_vs_D_24h	ENSG00000134717_BTF3L4	ENSG00000134717	5.568248377504066	1.3485350542999832	6	BTF3L4	52056199	52101453	45255	GTF gene span	4.65566656923067	0.7237823351200187	Non-head	0	Late
DT_vs_D_24h	ENSG00000134744_TUT4	ENSG00000134744	6.3437864615930994	1.167903877817254	6	TUT4	52408282	52553504	145223	GTF gene span	5.162035404119209	0.8416453041249126	Non-head	0	Late
DT_vs_D_24h	ENSG00000134748_PRPF38A	ENSG00000134748	5.543268222885815	0.537903986625374	6	PRPF38A	52404060	52421226	17167	GTF gene span	4.234694407142218	0.7197040316942438	Non-head	0	Late
DT_vs_D_24h	ENSG00000134755_DSC2	ENSG00000134755	8.334813579167015	0.8085859243867585	6	DSC2	31058545	31102600	44056	GTF gene span	4.644005063473226	0.9776858541132604	Head	1	Late
DT_vs_D_24h	ENSG00000134757_DSG3	ENSG00000134757	8.562925537600862	0.39306628840713914	6	DSG3	31447741	31478702	30962	GTF gene span	4.490829006303808	0.9818806804940573	Head	1	Late
DT_vs_D_24h	ENSG00000134758_RNF138	ENSG00000134758	5.274933055614547	1.2236875961781255	6	RNF138	32091850	32132124	40275	GTF gene span	4.605035549091256	0.6753087858308087	Non-head	0	Late
DT_vs_D_24h	ENSG00000134759_ELP2	ENSG00000134759	6.536855161855573	0.5038939845411274	6	ELP2	36129444	36180557	51114	GTF gene span	4.708539868627965	0.8671055697972501	Non-head	0	Late
DT_vs_D_24h	ENSG00000134762_DSC3	ENSG00000134762	7.345432386997412	1.2552913668915853	6	DSC3	30989365	31042976	53612	GTF gene span	4.729262008918315	0.9387671871358657	Head	1	Late
DT_vs_D_24h	ENSG00000134775_FHOD3	ENSG00000134775	4.1227431576274975	0.8658475924305562	6	FHOD3	36297244	36780220	482977	GTF gene span	5.683926449569484	0.5061757166161733	Non-head	0	Late
DT_vs_D_24h	ENSG00000134779_TPGS2	ENSG00000134779	6.1193083130495065	0.5569528050088723	6	TPGS2	36777647	36829216	51570	GTF gene span	4.712397131406715	0.8098927988813797	Non-head	0	Late
DT_vs_D_24h	ENSG00000134780_DAGLA	ENSG00000134780	4.226428372971521	1.0997071414358	6	DAGLA	61680151	61747003	66853	GTF gene span	4.825120900815835	0.5199836867862969	Non-head	0	Late
DT_vs_D_24h	ENSG00000134802_SLC43A3	ENSG00000134802	7.441888292530493	0.9630860156131187	6	SLC43A3	57406954	57457505	50552	GTF gene span	4.703738342355932	0.9446515963644838	Head	1	Late
DT_vs_D_24h	ENSG00000134809_TIMM10	ENSG00000134809	3.837496207623341	0.8331820827757245	6	TIMM10	57524761	57531031	6271	GTF gene span	3.7973368007753496	0.4729666744348637	Non-head	0	Late
DT_vs_D_24h	ENSG00000134815_DHX34	ENSG00000134815	5.480503957595021	1.4116514512035883	6	DHX34	47349280	47383255	33976	GTF gene span	4.531172247982623	0.7093917501747844	Non-head	0	Late
DT_vs_D_24h	ENSG00000134824_FADS2	ENSG00000134824	4.9815017092668405	1.0976151552170148	6	FADS2	61792980	61867354	74375	GTF gene span	4.871426978736606	0.6299230948496853	Non-head	0	Late
DT_vs_D_24h	ENSG00000134825_TMEM258	ENSG00000134825	5.303934742515636	0.696875816979601	6	TMEM258	61768455	61792802	24348	GTF gene span	4.386463293080971	0.6794453507340946	Non-head	0	Late
DT_vs_D_24h	ENSG00000134827_TCN1	ENSG00000134827	4.728759485664838	1.1385545361996132	6	TCN1	59852800	59866489	13690	GTF gene span	4.13640344813399	0.5900139827546027	Non-head	0	Late
DT_vs_D_24h	ENSG00000134830_C5AR2	ENSG00000134830	-2.3161141380284676	0.20448044715984354	6	C5AR2	47332148	47347329	15182	GTF gene span	4.181328987089734	0.08407131204847355	Non-head	0	Late
DT_vs_D_24h	ENSG00000134851_TMEM165	ENSG00000134851	7.374736114900603	1.4563236367408865	6	TMEM165	55395624	55453888	58265	GTF gene span	4.765407750790011	0.9404567699836868	Head	1	Late
DT_vs_D_24h	ENSG00000134852_CLOCK	ENSG00000134852	6.530628635490496	1.0225677947453597	6	CLOCK	55427903	55547491	119589	GTF gene span	5.077691234342998	0.8661151246795619	Non-head	0	Late
DT_vs_D_24h	ENSG00000134871_COL4A2	ENSG00000134871	7.608800955761643	0.7124939750664991	6	COL4A2	110305778	110513209	207432	GTF gene span	5.316875754711681	0.9528082032160335	Head	1	Late
DT_vs_D_24h	ENSG00000134874_DZIP1	ENSG00000134874	1.2816535383116296	0.6168586597983925	6	DZIP1	95578202	95644740	66539	GTF gene span	4.823076269665576	0.3019692379398742	Non-head	0	Late
DT_vs_D_24h	ENSG00000134882_UBAC2	ENSG00000134882	6.302289984890617	0.6380992672732019	6	UBAC2	99200758	99386504	185747	GTF gene span	5.268921808198605	0.8348287112561175	Non-head	0	Late
DT_vs_D_24h	ENSG00000134884_ARGLU1	ENSG00000134884	7.607163946819993	0.08829768451221705	6	ARGLU1	106541673	106568165	26493	GTF gene span	4.423131139485427	0.9527499417385225	Head	1	Late
DT_vs_D_24h	ENSG00000134897_BIVM	ENSG00000134897	4.992270017117184	1.3394244388727305	6	BIVM	102799101	102841748	42648	GTF gene span	4.6298986695169075	0.6313213703099511	Non-head	0	Late
DT_vs_D_24h	ENSG00000134899_ERCC5	ENSG00000134899	6.621857727085011	0.3874416156696868	6	ERCC5	102845831	102875995	30165	GTF gene span	4.479503329652423	0.8775926357492426	Non-head	0	Late
DT_vs_D_24h	ENSG00000134900_TPP2	ENSG00000134900	6.559184188486078	0.5039317773701186	6	TPP2	102596936	102679958	83023	GTF gene span	4.919198422368276	0.87036821253787	Non-head	0	Late
DT_vs_D_24h	ENSG00000134901_POGLUT2	ENSG00000134901	2.9250316159171836	0.24041034063180625	6	POGLUT2	102784281	102800318	16038	GTF gene span	4.2051502091401805	0.3939641109298532	Non-head	0	Late
DT_vs_D_24h	ENSG00000134905_CARS2	ENSG00000134905	6.83564835643384	0.3784721493773611	6	CARS2	110641409	110713603	72195	GTF gene span	4.85850712073304	0.8996154742484269	Non-head	0	Late
DT_vs_D_24h	ENSG00000134909_ARHGAP32	ENSG00000134909	7.62285612203963	0.7207729995323254	6	ARHGAP32	128965060	129279324	314265	GTF gene span	5.49729601591013	0.9532742950361222	Head	1	Late
DT_vs_D_24h	ENSG00000134910_STT3A	ENSG00000134910	7.260901496569853	0.4596917774064417	6	STT3A	125591712	125625220	33509	GTF gene span	4.525161467496205	0.9332906082498252	Head	1	Late
DT_vs_D_24h	ENSG00000134954_ETS1	ENSG00000134954	5.790057086947228	1.5673535183319105	6	ETS1	128458761	128587611	128851	GTF gene span	5.110087793416971	0.7584479142391051	Non-head	0	Late
DT_vs_D_24h	ENSG00000134955_SLC37A2	ENSG00000134955	4.461654220328912	0.8377237946699343	6	SLC37A2	125063067	125090516	27450	GTF gene span	4.438542348786111	0.5506292239571196	Non-head	0	Late
