gene,gene_symbol,auc_DOX@24h,fdr_DOX@24h,auc_DOX@4h,fdr_DOX@4h,baseline_mean,region,is_DDR
ENSG00000185619_PCGF3,PCGF3,1,0.09595375723,0.5,1,10.31502047,mid,False
ENSG00000185666_SYN3,SYN3,1,0.09595375723,0.5,1,7.003186425,mid,False
ENSG00000185955_C7orf61,C7orf61,1,0.09595375723,0.5,1,1.753442457,tail,False
ENSG00000187778_MCRS1,MCRS1,1,0.09595375723,0.5,1,10.17311715,mid,False
ENSG00000189171_S100A13,S100A13,1,0.09595375723,0.5,1,10.72834302,mid,False
ENSG00000189190_ZNF600,ZNF600,1,0.09595375723,0.5,1,8.596582612,mid,False
ENSG00000196074_SYCP2,SYCP2,1,0.09595375723,0.5,1,7.736094958,mid,False
ENSG00000196152_ZNF79,ZNF79,1,0.09595375723,0.5,1,6.270768518,mid,False
ENSG00000196159_FAT4,FAT4,1,0.09595375723,0.5,1,7.665222158,mid,False
ENSG00000196417_ZNF765,ZNF765,1,0.09595375723,0.5,1,8.807649341,mid,False
ENSG00000196476_C20orf96,C20orf96,1,0.09595375723,0.5,1,6.426282348,mid,False
ENSG00000196576_PLXNB2,PLXNB2,1,0.09595375723,0.5,1,13.74289854,head,False
ENSG00000196912_ANKRD36B,ANKRD36B,1,0.09595375723,0.5,1,9.43939523,mid,False
ENSG00000197070_ARRDC1,ARRDC1,1,0.09595375723,0.5,1,11.11798249,mid,False
ENSG00000197102_DYNC1H1,DYNC1H1,1,0.09595375723,0.5,1,14.09116385,head,False
ENSG00000197299_BLM,BLM,1,0.09595375723,0.5,1,8.173785513,mid,False
ENSG00000197321_SVIL,SVIL,1,0.09595375723,0.5,1,10.56306189,mid,False
ENSG00000197472_ZNF695,ZNF695,1,0.09595375723,0.5,1,7.070578244,mid,False
ENSG00000197694_SPTAN1,SPTAN1,1,0.09595375723,0.5,1,13.51179902,head,False
ENSG00000197818_SLC9A8,SLC9A8,1,0.09595375723,0.5,1,9.308665909,mid,False
ENSG00000198000_NOL8,NOL8,1,0.09595375723,0.5,1,10.97646931,mid,False
ENSG00000198198_SZT2,SZT2,1,0.09595375723,0.5,1,10.35459932,mid,False
ENSG00000198355_PIM3,PIM3,1,0.09595375723,0.5,1,12.8452752,head,False
ENSG00000198399_ITSN2,ITSN2,1,0.09595375723,0.5,1,10.24237421,mid,False
ENSG00000198646_NCOA6,NCOA6,1,0.09595375723,0.5,1,10.96998833,mid,False
ENSG00000198700_IPO9,IPO9,1,0.09595375723,0.5,1,11.03425288,mid,False
ENSG00000198753_PLXNB3,PLXNB3,1,0.09595375723,0.5,1,8.936660745,mid,False
ENSG00000203804_ADAMTSL4-AS1,ADAMTSL4-AS1,1,0.09595375723,0.5,1,5.422542757,mid,False
ENSG00000204248_COL11A2,COL11A2,1,0.09595375723,0.5,1,4.438650002,mid,False
ENSG00000204351_SKIV2L,SKIV2L,1,0.09595375723,0.5,1,10.05743755,mid,False
ENSG00000204584_FLJ45513,FLJ45513,1,0.09595375723,0.5,1,3.1834422,mid,False
ENSG00000204764_RANBP17,RANBP17,1,0.09595375723,0.5,1,8.661455901,mid,False
ENSG00000213918_DNASE1,DNASE1,1,0.09595375723,0.5,1,7.862966306,mid,False
ENSG00000214078_CPNE1,CPNE1,1,0.09595375723,0.5,1,10.94166195,mid,False
ENSG00000223546_LINC00630,LINC00630,1,0.09595375723,0.5,1,6.805114866,mid,False
ENSG00000223784_LINP1,LINP1,1,0.09595375723,0.5,1,6.445400387,mid,False
ENSG00000226310_AL022157.1,AL022157.1,1,0.09595375723,0.5,1,2.541467744,mid,False
ENSG00000226479_TMEM185B,TMEM185B,1,0.09595375723,0.5,1,10.68971254,mid,False
ENSG00000226604_PAPPA-AS2,PAPPA-AS2,1,0.09595375723,0.5,1,2.453906203,mid,False
ENSG00000227782_AC002553.1,AC002553.1,1,0.09595375723,0.5,1,3.174819428,mid,False
ENSG00000227959_AL451042.2,AL451042.2,1,0.09595375723,0.5,1,3.630329809,mid,False
ENSG00000228049_POLR2J2,POLR2J2,1,0.09595375723,0.5,1,6.89446771,mid,False
ENSG00000228434_AC004951.1,AC004951.1,1,0.09595375723,0.5,1,6.106275957,mid,False
ENSG00000229563_LINC01204,LINC01204,1,0.09595375723,0.5,1,2.39030636,mid,False
ENSG00000232034_AC092168.2,AC092168.2,1,0.09595375723,0.5,1,2.32080993,mid,False
ENSG00000232536_AL365436.2,AL365436.2,1,0.09595375723,0.5,1,2.046394724,tail,False
ENSG00000233198_RNF224,RNF224,1,0.09595375723,0.5,1,4.200068061,mid,False
ENSG00000234616_JRK,JRK,1,0.09595375723,0.5,1,11.60643865,head,False
ENSG00000234771_SLC25A25-AS1,SLC25A25-AS1,1,0.09595375723,0.5,1,8.788623319,mid,False
ENSG00000234912_SNHG20,SNHG20,1,0.09595375723,0.5,1,9.504110974,mid,False
ENSG00000234913_AC016027.2,AC016027.2,1,0.09595375723,0.5,1,3.074471923,mid,False
ENSG00000235448_LURAP1L-AS1,LURAP1L-AS1,1,0.09595375723,0.5,1,1.31628086,tail,False
ENSG00000235823_OLMALINC,OLMALINC,1,0.09595375723,0.5,1,7.697712174,mid,False
ENSG00000239665_AL157392.3,AL157392.3,1,0.09595375723,0.5,1,7.70218228,mid,False
ENSG00000241404_EGFL8,EGFL8,1,0.09595375723,0.5,1,6.408584734,mid,False
ENSG00000241839_PLEKHO2,PLEKHO2,1,0.09595375723,0.5,1,5.809961804,mid,False
ENSG00000241973_PI4KA,PI4KA,1,0.09595375723,0.5,1,11.02345727,mid,False
ENSG00000243566_UPK3B,UPK3B,1,0.09595375723,0.5,1,4.976504424,mid,False
ENSG00000245532_NEAT1,NEAT1,1,0.09595375723,0.5,1,13.66124141,head,False
ENSG00000250067_YJEFN3,YJEFN3,1,0.09595375723,0.5,1,5.625515356,mid,False
ENSG00000253200_AC037459.2,AC037459.2,1,0.09595375723,0.5,1,6.137146247,mid,False
ENSG00000253716_MINCR,MINCR,1,0.09595375723,0.5,1,7.878567561,mid,False
ENSG00000254206_NPIPB11,NPIPB11,1,0.09595375723,0.5,1,4.944315858,mid,False
ENSG00000255284_AP006621.3,AP006621.3,1,0.09595375723,0.5,1,5.961034906,mid,False
ENSG00000258365_AC073655.2,AC073655.2,1,0.09595375723,0.5,1,3.220405961,mid,False
ENSG00000259780_AC009065.1,AC009065.1,1,0.09595375723,0.5,1,3.261214048,mid,False
ENSG00000260428_SCX,SCX,1,0.09595375723,0.5,1,6.027365132,mid,False
ENSG00000262049_AC139530.1,AC139530.1,1,0.09595375723,0.5,1,6.07465289,mid,False
ENSG00000262454_MIR193BHG,MIR193BHG,1,0.09595375723,0.5,1,6.578043461,mid,False
ENSG00000262903_AC027796.4,AC027796.4,1,0.09595375723,0.5,1,3.451580912,mid,False
ENSG00000264343_NOTCH2NLA,NOTCH2NLA,1,0.09595375723,0.5,1,9.227167229,mid,False
ENSG00000266074_BAHCC1,BAHCC1,1,0.09595375723,0.5,1,9.244016819,mid,False
ENSG00000266490_AC127024.5,AC127024.5,1,0.09595375723,0.5,1,3.152900189,mid,False
ENSG00000267060_PTGES3L,PTGES3L,1,0.09595375723,0.5,1,2.820868812,mid,False
ENSG00000267796_LIN37,LIN37,1,0.09595375723,0.5,1,6.997250452,mid,False
ENSG00000267834_AL592211.1,AL592211.1,1,0.09595375723,0.5,1,1.564457807,tail,False
ENSG00000270177_AC104109.2,AC104109.2,1,0.09595375723,0.5,1,3.813558493,mid,False
ENSG00000270629_NBPF14,NBPF14,1,0.09595375723,0.5,1,10.25063384,mid,False
ENSG00000273760_AC245041.1,AC245041.1,1,0.09595375723,0.5,1,7.99641573,mid,False
ENSG00000275491_LINC01730,LINC01730,1,0.09595375723,0.5,1,1.248635349,tail,False
ENSG00000275888_AC132872.3,AC132872.3,1,0.09595375723,0.5,1,4.030210521,mid,False
ENSG00000277363_SRCIN1,SRCIN1,1,0.09595375723,0.5,1,4.270294002,mid,False
ENSG00000277715_AC079174.2,AC079174.2,1,0.09595375723,0.5,1,3.817088058,mid,False
ENSG00000278311_GGNBP2,GGNBP2,1,0.09595375723,0.5,1,10.53797856,mid,False
ENSG00000279168_AC105052.4,AC105052.4,1,0.09595375723,0.5,1,3.478295228,mid,False
ENSG00000279873_LINC01126,LINC01126,1,0.09595375723,0.5,1,4.553574071,mid,False
ENSG00000281706_AL009179.1,AL009179.1,1,0.09595375723,0.5,1,6.019397642,mid,False
ENSG00000283415_AC087280.2,AC087280.2,1,0.09595375723,0.5,1,3.350075032,mid,False
ENSG00000285581_AC091196.1,AC091196.1,1,0.09595375723,0.5,1,3.396738948,mid,False
ENSG00000286219_NOTCH2NLC,NOTCH2NLC,1,0.09595375723,0.5,1,9.541147492,mid,False
ENSG00000286230_AC010327.7,AC010327.7,1,0.09595375723,0.5,1,1.465101841,tail,False
ENSG00000287566_AL732437.3,AL732437.3,1,0.09595375723,0.5,1,3.96522627,mid,False
ENSG00000262117_BCAR4,BCAR4,1,0.09595375723,0.53125,1,0.2038550741,tail,False
ENSG00000169495_HTRA4,HTRA4,1,0.09595375723,0.53125,1,0.9146695938,tail,False
ENSG00000005189_REXO5,REXO5,1,0.09595375723,0.5625,1,6.018566728,mid,False
ENSG00000008083_JARID2,JARID2,1,0.09595375723,0.5625,1,9.415132215,mid,False
ENSG00000008128_CDK11A,CDK11A,1,0.09595375723,0.5625,1,7.41715419,mid,False
ENSG00000020577_SAMD4A,SAMD4A,1,0.09595375723,0.5625,1,9.653770566,mid,False
ENSG00000031003_FAM13B,FAM13B,1,0.09595375723,0.5625,1,9.219680732,mid,False
ENSG00000048707_VPS13D,VPS13D,1,0.09595375723,0.5625,1,10.78204838,mid,False
ENSG00000051180_RAD51,RAD51,1,0.09595375723,0.5625,1,6.964071964,mid,True
ENSG00000051341_POLQ,POLQ,1,0.09595375723,0.5625,1,8.850727096,mid,False
ENSG00000053747_LAMA3,LAMA3,1,0.09595375723,0.5625,1,12.51003099,head,False
ENSG00000067191_CACNB1,CACNB1,1,0.09595375723,0.5625,1,7.889313909,mid,False
ENSG00000070413_DGCR2,DGCR2,1,0.09595375723,0.5625,1,11.81426589,head,False
ENSG00000071539_TRIP13,TRIP13,1,0.09595375723,0.5625,1,9.02122304,mid,False
ENSG00000075539_FRYL,FRYL,1,0.09595375723,0.5625,1,11.05827517,mid,False
ENSG00000076650_GPATCH1,GPATCH1,1,0.09595375723,0.5625,1,8.046966988,mid,False
ENSG00000083857_FAT1,FAT1,1,0.09595375723,0.5625,1,12.94011184,head,False
ENSG00000091622_PITPNM3,PITPNM3,1,0.09595375723,0.5625,1,11.07383711,mid,False
ENSG00000100014_SPECC1L,SPECC1L,1,0.09595375723,0.5625,1,10.88979206,mid,False
ENSG00000100228_RAB36,RAB36,1,0.09595375723,0.5625,1,5.689610542,mid,False
ENSG00000100918_REC8,REC8,1,0.09595375723,0.5625,1,5.057264749,mid,False
ENSG00000101311_FERMT1,FERMT1,1,0.09595375723,0.5625,1,10.88779868,mid,False
ENSG00000101361_NOP56,NOP56,1,0.09595375723,0.5625,1,11.72361891,head,False
ENSG00000102057_KCND1,KCND1,1,0.09595375723,0.5625,1,3.201489528,mid,False
ENSG00000102452_NALCN,NALCN,1,0.09595375723,0.5625,1,8.483016884,mid,False
ENSG00000103174_NAGPA,NAGPA,1,0.09595375723,0.5625,1,8.316459517,mid,False
ENSG00000103199_ZNF500,ZNF500,1,0.09595375723,0.5625,1,7.959922782,mid,False
ENSG00000103257_SLC7A5,SLC7A5,1,0.09595375723,0.5625,1,15.13714321,head,False
ENSG00000104973_MED25,MED25,1,0.09595375723,0.5625,1,10.05548803,mid,False
ENSG00000105072_C19orf44,C19orf44,1,0.09595375723,0.5625,1,7.425878315,mid,False
ENSG00000105146_AURKC,AURKC,1,0.09595375723,0.5625,1,1.885162739,tail,False
ENSG00000105221_AKT2,AKT2,1,0.09595375723,0.5625,1,11.89109027,head,False
ENSG00000105321_CCDC9,CCDC9,1,0.09595375723,0.5625,1,8.010298254,mid,False
ENSG00000105397_TYK2,TYK2,1,0.09595375723,0.5625,1,10.22664547,mid,False
ENSG00000105618_PRPF31,PRPF31,1,0.09595375723,0.5625,1,10.12478319,mid,False
ENSG00000106012_IQCE,IQCE,1,0.09595375723,0.5625,1,10.25968958,mid,False
ENSG00000106089_STX1A,STX1A,1,0.09595375723,0.5625,1,7.666133019,mid,False
ENSG00000106125_MINDY4,MINDY4,1,0.09595375723,0.5625,1,8.190353814,mid,False
ENSG00000106617_PRKAG2,PRKAG2,1,0.09595375723,0.5625,1,11.27125492,mid,False
ENSG00000108469_RECQL5,RECQL5,1,0.09595375723,0.5625,1,9.050289311,mid,False
ENSG00000108509_CAMTA2,CAMTA2,1,0.09595375723,0.5625,1,9.921907822,mid,False
ENSG00000109576_AADAT,AADAT,1,0.09595375723,0.5625,1,6.573961189,mid,False
ENSG00000112186_CAP2,CAP2,1,0.09595375723,0.5625,1,7.414751041,mid,False
ENSG00000113360_DROSHA,DROSHA,1,0.09595375723,0.5625,1,10.73785754,mid,False
ENSG00000113838_TBCCD1,TBCCD1,1,0.09595375723,0.5625,1,8.328377846,mid,False
ENSG00000114554_PLXNA1,PLXNA1,1,0.09595375723,0.5625,1,12.3467902,head,False
ENSG00000114626_ABTB1,ABTB1,1,0.09595375723,0.5625,1,7.141035654,mid,False
ENSG00000115183_TANC1,TANC1,1,0.09595375723,0.5625,1,11.23947992,mid,False
ENSG00000115257_PCSK4,PCSK4,1,0.09595375723,0.5625,1,4.356151183,mid,False
ENSG00000117394_SLC2A1,SLC2A1,1,0.09595375723,0.5625,1,11.87142686,head,False
ENSG00000118495_PLAGL1,PLAGL1,1,0.09595375723,0.5625,1,9.414173829,mid,False
ENSG00000120051_CFAP58,CFAP58,1,0.09595375723,0.5625,1,2.684438875,mid,False
ENSG00000121281_ADCY7,ADCY7,1,0.09595375723,0.5625,1,7.995491818,mid,False
ENSG00000125148_MT2A,MT2A,1,0.09595375723,0.5625,1,9.568296685,mid,False
ENSG00000125386_FAM193A,FAM193A,1,0.09595375723,0.5625,1,9.509735901,mid,False
ENSG00000126216_TUBGCP3,TUBGCP3,1,0.09595375723,0.5625,1,9.438342133,mid,False
ENSG00000129173_E2F8,E2F8,1,0.09595375723,0.5625,1,7.972458224,mid,False
ENSG00000129351_ILF3,ILF3,1,0.09595375723,0.5625,1,13.11401661,head,False
ENSG00000130713_EXOSC2,EXOSC2,1,0.09595375723,0.5625,1,9.629611239,mid,False
ENSG00000132522_GPS2,GPS2,1,0.09595375723,0.5625,1,9.348493849,mid,False
ENSG00000134250_NOTCH2,NOTCH2,1,0.09595375723,0.5625,1,13.21221587,head,False
ENSG00000134324_LPIN1,LPIN1,1,0.09595375723,0.5625,1,12.46852476,head,False
ENSG00000134574_DDB2,DDB2,1,0.09595375723,0.5625,1,8.229718134,mid,False
ENSG00000135597_REPS1,REPS1,1,0.09595375723,0.5625,1,10.31893518,mid,False
ENSG00000135722_FBXL8,FBXL8,1,0.09595375723,0.5625,1,6.725955274,mid,False
ENSG00000135976_ANKRD36,ANKRD36,1,0.09595375723,0.5625,1,10.19271433,mid,False
ENSG00000137135_ARHGEF39,ARHGEF39,1,0.09595375723,0.5625,1,7.427356935,mid,False
ENSG00000137807_KIF23,KIF23,1,0.09595375723,0.5625,1,9.670977681,mid,False
ENSG00000137936_BCAR3,BCAR3,1,0.09595375723,0.5625,1,10.91347803,mid,False
ENSG00000138399_FASTKD1,FASTKD1,1,0.09595375723,0.5625,1,10.09708179,mid,False
ENSG00000138658_ZGRF1,ZGRF1,1,0.09595375723,0.5625,1,7.963827807,mid,False
ENSG00000139436_GIT2,GIT2,1,0.09595375723,0.5625,1,9.96793252,mid,False
ENSG00000139626_ITGB7,ITGB7,1,0.09595375723,0.5625,1,5.943791821,mid,False
ENSG00000139718_SETD1B,SETD1B,1,0.09595375723,0.5625,1,10.94486557,mid,False
ENSG00000140400_MAN2C1,MAN2C1,1,0.09595375723,0.5625,1,10.28579477,mid,False
ENSG00000143369_ECM1,ECM1,1,0.09595375723,0.5625,1,5.28434503,mid,False
ENSG00000144130_NT5DC4,NT5DC4,1,0.09595375723,0.5625,1,3.056757703,mid,False
ENSG00000144554_FANCD2,FANCD2,1,0.09595375723,0.5625,1,9.631133138,mid,False
ENSG00000144589_STK11IP,STK11IP,1,0.09595375723,0.5625,1,8.976405242,mid,False
ENSG00000145214_DGKQ,DGKQ,1,0.09595375723,0.5625,1,9.030690937,mid,False
ENSG00000145555_MYO10,MYO10,1,0.09595375723,0.5625,1,11.52517178,head,False
ENSG00000146063_TRIM41,TRIM41,1,0.09595375723,0.5625,1,9.659228978,mid,False
ENSG00000146648_EGFR,EGFR,1,0.09595375723,0.5625,1,12.45722094,head,False
ENSG00000147144_CCDC120,CCDC120,1,0.09595375723,0.5625,1,8.904579633,mid,False
ENSG00000147697_GSDMC,GSDMC,1,0.09595375723,0.5625,1,6.766423478,mid,False
ENSG00000149054_ZNF215,ZNF215,1,0.09595375723,0.5625,1,8.205990433,mid,False
ENSG00000149201_CCDC81,CCDC81,1,0.09595375723,0.5625,1,2.271298807,mid,False
ENSG00000151746_BICD1,BICD1,1,0.09595375723,0.5625,1,9.235431796,mid,False
ENSG00000154222_CC2D1B,CC2D1B,1,0.09595375723,0.5625,1,9.155020314,mid,False
ENSG00000154803_FLCN,FLCN,1,0.09595375723,0.5625,1,8.871750889,mid,False
ENSG00000155254_MARVELD1,MARVELD1,1,0.09595375723,0.5625,1,11.36456709,mid,False
ENSG00000155287_SLC25A28,SLC25A28,1,0.09595375723,0.5625,1,8.716599162,mid,False
ENSG00000157212_PAXIP1,PAXIP1,1,0.09595375723,0.5625,1,9.429689839,mid,False
ENSG00000159733_ZFYVE28,ZFYVE28,1,0.09595375723,0.5625,1,5.65745708,mid,False
ENSG00000159899_NPR2,NPR2,1,0.09595375723,0.5625,1,5.702375767,mid,False
ENSG00000161958_FGF11,FGF11,1,0.09595375723,0.5625,1,6.436722699,mid,False
ENSG00000162461_SLC25A34,SLC25A34,1,0.09595375723,0.5625,1,2.448744224,mid,False
ENSG00000162650_ATXN7L2,ATXN7L2,1,0.09595375723,0.5625,1,7.289390556,mid,False
ENSG00000163050_COQ8A,COQ8A,1,0.09595375723,0.5625,1,10.35487417,mid,False
ENSG00000163312_HELQ,HELQ,1,0.09595375723,0.5625,1,8.198163068,mid,False
ENSG00000163945_UVSSA,UVSSA,1,0.09595375723,0.5625,1,8.258321625,mid,False
ENSG00000164080_RAD54L2,RAD54L2,1,0.09595375723,0.5625,1,10.34856414,mid,False
ENSG00000164306_PRIMPOL,PRIMPOL,1,0.09595375723,0.5625,1,7.512348476,mid,False
ENSG00000164808_SPIDR,SPIDR,1,0.09595375723,0.5625,1,9.986222118,mid,False
ENSG00000164880_INTS1,INTS1,1,0.09595375723,0.5625,1,11.82801305,head,False
ENSG00000165733_BMS1,BMS1,1,0.09595375723,0.5625,1,10.86307658,mid,False
ENSG00000166012_TAF1D,TAF1D,1,0.09595375723,0.5625,1,12.63323092,head,False
ENSG00000166261_ZNF202,ZNF202,1,0.09595375723,0.5625,1,8.584480558,mid,False
ENSG00000166343_MSS51,MSS51,1,0.09595375723,0.5625,1,4.312386843,mid,False
ENSG00000166762_CATSPER2,CATSPER2,1,0.09595375723,0.5625,1,5.710149434,mid,False
ENSG00000166965_RCCD1,RCCD1,1,0.09595375723,0.5625,1,9.457626837,mid,False
ENSG00000167103_PIP5KL1,PIP5KL1,1,0.09595375723,0.5625,1,6.087292348,mid,False
ENSG00000167552_TUBA1A,TUBA1A,1,0.09595375723,0.5625,1,5.026085083,mid,False
ENSG00000167767_KRT80,KRT80,1,0.09595375723,0.5625,1,10.8391617,mid,False
ENSG00000167992_VWCE,VWCE,1,0.09595375723,0.5625,1,1.794281629,tail,False
ENSG00000168096_ANKS3,ANKS3,1,0.09595375723,0.5625,1,8.14845109,mid,False
ENSG00000170345_FOS,FOS,1,0.09595375723,0.5625,1,8.443324539,mid,False
ENSG00000171056_SOX7,SOX7,1,0.09595375723,0.5625,1,1.573531781,tail,False
ENSG00000171097_KYAT1,KYAT1,1,0.09595375723,0.5625,1,7.55152028,mid,False
ENSG00000171163_ZNF692,ZNF692,1,0.09595375723,0.5625,1,9.431486533,mid,False
ENSG00000172349_IL16,IL16,1,0.09595375723,0.5625,1,0.8080621036,tail,False
ENSG00000172375_C2CD2L,C2CD2L,1,0.09595375723,0.5625,1,8.96731487,mid,False
ENSG00000172432_GTPBP2,GTPBP2,1,0.09595375723,0.5625,1,9.218764953,mid,False
ENSG00000172890_NADSYN1,NADSYN1,1,0.09595375723,0.5625,1,10.79343192,mid,False
ENSG00000173064_HECTD4,HECTD4,1,0.09595375723,0.5625,1,11.206007,mid,False
ENSG00000173065_FAM222B,FAM222B,1,0.09595375723,0.5625,1,9.582013687,mid,False
ENSG00000173559_NABP1,NABP1,1,0.09595375723,0.5625,1,10.23768044,mid,False
ENSG00000174371_EXO1,EXO1,1,0.09595375723,0.5625,1,8.007604446,mid,False
ENSG00000174842_GLMN,GLMN,1,0.09595375723,0.5625,1,8.529742155,mid,False
ENSG00000175309_PHYKPL,PHYKPL,1,0.09595375723,0.5625,1,8.872103219,mid,False
ENSG00000176058_TPRN,TPRN,1,0.09595375723,0.5625,1,10.39829479,mid,False
ENSG00000176208_ATAD5,ATAD5,1,0.09595375723,0.5625,1,8.769444931,mid,False
ENSG00000176248_ANAPC2,ANAPC2,1,0.09595375723,0.5625,1,9.934737467,mid,False
ENSG00000177519_RPRM,RPRM,1,0.09595375723,0.5625,1,2.636947413,mid,False
ENSG00000178498_DTX3,DTX3,1,0.09595375723,0.5625,1,6.6544854,mid,False
ENSG00000179242_CDH4,CDH4,1,0.09595375723,0.5625,1,2.98261255,mid,False
ENSG00000180902_D2HGDH,D2HGDH,1,0.09595375723,0.5625,1,9.03982518,mid,False
ENSG00000182957_SPATA13,SPATA13,1,0.09595375723,0.5625,1,10.40738185,mid,False
ENSG00000183495_EP400,EP400,1,0.09595375723,0.5625,1,11.67808408,head,False
ENSG00000184863_RBM33,RBM33,1,0.09595375723,0.5625,1,10.85300207,mid,False
ENSG00000185483_ROR1,ROR1,1,0.09595375723,0.5625,1,8.595330144,mid,False
ENSG00000185864_NPIPB4,NPIPB4,1,0.09595375723,0.5625,1,8.059117725,mid,False
ENSG00000186635_ARAP1,ARAP1,1,0.09595375723,0.5625,1,10.72192848,mid,False
ENSG00000188015_S100A3,S100A3,1,0.09595375723,0.5625,1,5.664660723,mid,False
ENSG00000188130_MAPK12,MAPK12,1,0.09595375723,0.5625,1,8.380244928,mid,False
ENSG00000189409_MMP23B,MMP23B,1,0.09595375723,0.5625,1,2.943023294,mid,False
ENSG00000196754_S100A2,S100A2,1,0.09595375723,0.5625,1,13.21361116,head,False
ENSG00000197037_ZSCAN25,ZSCAN25,1,0.09595375723,0.5625,1,8.508593336,mid,False
ENSG00000197136_PCNX3,PCNX3,1,0.09595375723,0.5625,1,11.34175343,mid,False
ENSG00000197279_ZNF165,ZNF165,1,0.09595375723,0.5625,1,7.534462674,mid,False
ENSG00000197813_AC011450.1,AC011450.1,1,0.09595375723,0.5625,1,2.241115102,mid,False
ENSG00000198089_SFI1,SFI1,1,0.09595375723,0.5625,1,8.695978195,mid,False
ENSG00000198169_ZNF251,ZNF251,1,0.09595375723,0.5625,1,9.148961407,mid,False
ENSG00000198218_QRICH1,QRICH1,1,0.09595375723,0.5625,1,10.80208802,mid,False
ENSG00000204130_RUFY2,RUFY2,1,0.09595375723,0.5625,1,8.592999878,mid,False
ENSG00000205041_AC118344.1,AC118344.1,1,0.09595375723,0.5625,1,4.273363925,mid,False
ENSG00000205307_SAP25,SAP25,1,0.09595375723,0.5625,1,4.607250851,mid,False
ENSG00000205726_ITSN1,ITSN1,1,0.09595375723,0.5625,1,10.09100089,mid,False
ENSG00000213398_LCAT,LCAT,1,0.09595375723,0.5625,1,4.687384155,mid,False
ENSG00000214193_SH3D21,SH3D21,1,0.09595375723,0.5625,1,11.49804953,head,False
ENSG00000214756_CSKMT,CSKMT,1,0.09595375723,0.5625,1,8.593336522,mid,False
ENSG00000223813_AC007255.1,AC007255.1,1,0.09595375723,0.5625,1,4.709573093,mid,False
ENSG00000225830_ERCC6,ERCC6,1,0.09595375723,0.5625,1,10.89588133,mid,False
ENSG00000225855_RUSC1-AS1,RUSC1-AS1,1,0.09595375723,0.5625,1,3.947857414,mid,False
ENSG00000226816_AC005082.1,AC005082.1,1,0.09595375723,0.5625,1,1.411464688,tail,False
ENSG00000227627_AL080276.2,AL080276.2,1,0.09595375723,0.5625,1,5.124238926,mid,False
ENSG00000228696_ARL17B,ARL17B,1,0.09595375723,0.5625,1,6.140429143,mid,False
ENSG00000229422_AL512625.2,AL512625.2,1,0.09595375723,0.5625,1,5.946666969,mid,False
ENSG00000230124_ACBD6,ACBD6,1,0.09595375723,0.5625,1,9.972616545,mid,False
ENSG00000230724_LINC01001,LINC01001,1,0.09595375723,0.5625,1,7.509887161,mid,False
ENSG00000233885_YEATS2-AS1,YEATS2-AS1,1,0.09595375723,0.5625,1,2.094189969,tail,False
ENSG00000240230_COX19,COX19,1,0.09595375723,0.5625,1,8.273890816,mid,False
ENSG00000240240_BX664727.3,BX664727.3,1,0.09595375723,0.5625,1,3.439969158,mid,False
ENSG00000241860_AL627309.5,AL627309.5,1,0.09595375723,0.5625,1,7.984066672,mid,False
ENSG00000241990_PRR34-AS1,PRR34-AS1,1,0.09595375723,0.5625,1,6.402091905,mid,False
ENSG00000254093_PINX1,PINX1,1,0.09595375723,0.5625,1,7.584471727,mid,False
ENSG00000254740_AP003396.3,AP003396.3,1,0.09595375723,0.5625,1,1.856115481,tail,False
ENSG00000258890_CEP95,CEP95,1,0.09595375723,0.5625,1,9.009639669,mid,False
ENSG00000260647_AC127537.1,AC127537.1,1,0.09595375723,0.5625,1,2.470758263,mid,False
ENSG00000260852_FBXL19-AS1,FBXL19-AS1,1,0.09595375723,0.5625,1,7.514333232,mid,False
ENSG00000261064_LINC02256,LINC02256,1,0.09595375723,0.5625,1,2.259251458,mid,False
ENSG00000261286_ATP2C2-AS1,ATP2C2-AS1,1,0.09595375723,0.5625,1,6.710432806,mid,False
ENSG00000261684_AC018362.1,AC018362.1,1,0.09595375723,0.5625,1,1.889633688,tail,False
ENSG00000261794_GOLGA8H,GOLGA8H,1,0.09595375723,0.5625,1,2.375655827,mid,False
ENSG00000262712_AC012676.1,AC012676.1,1,0.09595375723,0.5625,1,5.322752577,mid,False
ENSG00000265451_AC012447.1,AC012447.1,1,0.09595375723,0.5625,1,0.9074180693,tail,False
ENSG00000266338_NBPF15,NBPF15,1,0.09595375723,0.5625,1,10.24325342,mid,False
ENSG00000267139_AC005262.2,AC005262.2,1,0.09595375723,0.5625,1,2.305675284,mid,False
ENSG00000269352_PTOV1-AS2,PTOV1-AS2,1,0.09595375723,0.5625,1,4.09537965,mid,False
ENSG00000272202_AC097358.2,AC097358.2,1,0.09595375723,0.5625,1,2.597085451,mid,False
ENSG00000273599_AL731571.1,AL731571.1,1,0.09595375723,0.5625,1,3.100421465,mid,False
ENSG00000274251_AP003419.2,AP003419.2,1,0.09595375723,0.5625,1,2.060335112,tail,False
ENSG00000275092_AL031710.2,AL031710.2,1,0.09595375723,0.5625,1,2.918264268,mid,False
ENSG00000276916_AL442125.2,AL442125.2,1,0.09595375723,0.5625,1,1.835714567,tail,False
ENSG00000277283_AC004812.2,AC004812.2,1,0.09595375723,0.5625,1,6.225494029,mid,False
ENSG00000278599_TBC1D3E,TBC1D3E,1,0.09595375723,0.5625,1,5.820424127,mid,False
