gene_core,gene,gene_raw,type,start,stop,strand,score,pval,qval,dist_to_tss,band,updown_group
ENSG00000126767,ENSG00000126767_ELK1,ENSG00000126767.20_ELK1(-),TETO,287,305,-,10.04,4.93e-05,1,-705,mid,Neutral
ENSG00000126775,ENSG00000126775_ATG14,ENSG00000126775.9_ATG14(-),EBOX,357,368,+,11.8618,4.12e-05,0.63,-638.5,mid,Neutral
ENSG00000126775,ENSG00000126775_ATG14,ENSG00000126775.9_ATG14(-),EBOX,977,988,+,11.6179,4.82e-05,0.63,-18.5,mid,Neutral
ENSG00000126775,ENSG00000126775_ATG14,ENSG00000126775.9_ATG14(-),TETO,190,208,+,10.21,4.56e-05,1,-802,mid,Neutral
ENSG00000126778,ENSG00000126778_SIX1,ENSG00000126778.13_SIX1(-),TETO,395,413,+,11.645,2.06e-05,1,-597,mid,Neutral
ENSG00000126785,ENSG00000126785_RHOJ,ENSG00000126785.14_RHOJ(+),TETO,120,138,-,11.015,3.05e-05,1,-872,,
ENSG00000126785,ENSG00000126785_RHOJ,ENSG00000126785.14_RHOJ(+),TETO,5,23,-,8.67,9.98e-05,1,-987,,
ENSG00000126790,ENSG00000126790_L3HYPDH,ENSG00000126790.13_L3HYPDH(-),EBOX,1267,1278,+,15.252,2.93e-06,0.444,271.5,mid,Up
ENSG00000126790,ENSG00000126790_L3HYPDH,ENSG00000126790.13_L3HYPDH(-),EBOX,1267,1278,-,11.9431,3.89e-05,0.63,271.5,mid,Up
ENSG00000126790,ENSG00000126790_L3HYPDH,ENSG00000126790.13_L3HYPDH(-),EBOX,1395,1406,+,10.5041,9.57e-05,0.63,399.5,mid,Up
ENSG00000126803,ENSG00000126803_HSPA2,ENSG00000126803.10_HSPA2(+),EBOX,1013,1024,+,11.7073,4.56e-05,0.63,17.5,mid,Neutral
ENSG00000126804,ENSG00000126804_ZBTB1,ENSG00000126804.15_ZBTB1(+),TETO,23,41,+,11.91,1.75e-05,1,-969,mid,Neutral
ENSG00000126804,ENSG00000126804_ZBTB1,ENSG00000126804.15_ZBTB1(+),TETO,1516,1534,+,9.405,6.67e-05,1,524,mid,Neutral
ENSG00000126814,ENSG00000126814_TRMT5,ENSG00000126814.8_TRMT5(-),EBOX,1276,1287,+,11.1138,6.63e-05,0.63,280.5,mid,Neutral
ENSG00000126822,ENSG00000126822_PLEKHG3,ENSG00000126822.19_PLEKHG3(+),EBOX,1052,1063,+,14.3089,7.76e-06,0.506,56.5,mid,Neutral
ENSG00000126822,ENSG00000126822_PLEKHG3,ENSG00000126822.19_PLEKHG3(+),EBOX,1052,1063,-,10.878,7.7e-05,0.63,56.5,mid,Neutral
ENSG00000126838,ENSG00000126838_PZP,ENSG00000126838.11_PZP(-),TETO,1666,1684,+,11.105,2.89e-05,1,674,,
ENSG00000126838,ENSG00000126838_PZP,ENSG00000126838.11_PZP(-),TETO,1666,1684,-,11.105,2.89e-05,1,674,,
ENSG00000126856,ENSG00000126856_PRDM7,ENSG00000126856.16_PRDM7(-),TETO,37,55,-,11.585,2.14e-05,1,-955,,
ENSG00000126858,ENSG00000126858_RHOT1,ENSG00000126858.20_RHOT1(+),EBOX,992,1003,+,12.1057,3.52e-05,0.63,-3.5,mid,Neutral
ENSG00000126858,ENSG00000126858_RHOT1,ENSG00000126858.20_RHOT1(+),EBOX,1162,1173,-,10.5935,9.11e-05,0.63,166.5,mid,Neutral
ENSG00000126858,ENSG00000126858_RHOT1,ENSG00000126858.20_RHOT1(+),TETO,803,821,-,10.96,3.15e-05,1,-189,mid,Neutral
ENSG00000126860,ENSG00000126860_EVI2A,ENSG00000126860.13_EVI2A(-),TETO,448,466,+,9.045,8.09e-05,1,-544,tail,Up
ENSG00000126861,ENSG00000126861_OMG,ENSG00000126861.5_OMG(-),TETO,573,591,+,9.185,7.49e-05,1,-419,,
ENSG00000126870,ENSG00000126870_WDR60,ENSG00000126870.17_DYNC2I1(+),TETO,202,220,-,8.98,8.4e-05,1,-790,mid,Neutral
ENSG00000126878,ENSG00000126878_AIF1L,ENSG00000126878.14_AIF1L(+),EBOX,1270,1281,-,12.7317,2.35e-05,0.63,274.5,mid,Neutral
ENSG00000126882,ENSG00000126882_FAM78A,ENSG00000126882.14_FAM78A(-),EBOX,1074,1085,-,10.9756,7.24e-05,0.63,78.5,mid,Up
ENSG00000126882,ENSG00000126882_FAM78A,ENSG00000126882.14_FAM78A(-),EBOX,85,96,+,10.748,8.29e-05,0.63,-910.5,mid,Up
ENSG00000126882,ENSG00000126882_FAM78A,ENSG00000126882.14_FAM78A(-),TETO,47,65,-,8.935,8.61e-05,1,-945,mid,Up
ENSG00000126890,ENSG00000126890_CTAG2,ENSG00000126890.14_CTAG2(-),EBOX,878,889,+,12.9106,2.08e-05,0.63,-117.5,,
ENSG00000126895,ENSG00000126895_AVPR2,ENSG00000126895.17_AVPR2(+),EBOX,600,611,+,12.2195,3.27e-05,0.63,-395.5,,
ENSG00000126934,ENSG00000126934_MAP2K2,ENSG00000126934.16_MAP2K2(-),EBOX,260,271,-,10.4715,9.76e-05,0.63,-735.5,mid,Neutral
ENSG00000126947,ENSG00000126947_ARMCX1,ENSG00000126947.14_ARMCX1(+),TETO,922,940,-,10.195,4.59e-05,1,-70,,
ENSG00000126953,ENSG00000126953_TIMM8A,ENSG00000126953.9_TIMM8A(-),EBOX,978,989,-,12.7967,2.24e-05,0.63,-17.5,mid,Neutral
ENSG00000126953,ENSG00000126953_TIMM8A,ENSG00000126953.9_TIMM8A(-),EBOX,978,989,+,10.6098,9.05e-05,0.63,-17.5,mid,Neutral
ENSG00000127054,ENSG00000127054_INTS11,ENSG00000127054.23_INTS11(-),EBOX,475,486,-,10.4553,9.86e-05,0.63,-520.5,mid,Neutral
ENSG00000127080,ENSG00000127080_IPPK,ENSG00000127080.11_IPPK(-),EBOX,1344,1355,+,10.9268,7.44e-05,0.63,348.5,mid,Neutral
ENSG00000127083,ENSG00000127083_OMD,ENSG00000127083.9_OMD(-),TETO,1590,1608,+,10.225,4.53e-05,1,598,mid,Up
ENSG00000127152,ENSG00000127152_BCL11B,ENSG00000127152.18_BCL11B(-),EBOX,76,87,+,13.1138,1.83e-05,0.616,-919.5,mid,Neutral
ENSG00000127152,ENSG00000127152_BCL11B,ENSG00000127152.18_BCL11B(-),EBOX,76,87,-,12.3902,2.91e-05,0.63,-919.5,mid,Neutral
ENSG00000127152,ENSG00000127152_BCL11B,ENSG00000127152.18_BCL11B(-),EBOX,254,265,+,12.1626,3.39e-05,0.63,-741.5,mid,Neutral
ENSG00000127152,ENSG00000127152_BCL11B,ENSG00000127152.18_BCL11B(-),TETO,1691,1709,-,10.34,4.3e-05,1,699,mid,Neutral
ENSG00000127152,ENSG00000127152_BCL11B,ENSG00000127152.18_BCL11B(-),TETO,70,88,-,9.15,7.63e-05,1,-922,mid,Neutral
ENSG00000127191,ENSG00000127191_TRAF2,ENSG00000127191.20_TRAF2(+),EBOX,1770,1781,-,13.9106,1.08e-05,0.545,774.5,mid,Neutral
ENSG00000127191,ENSG00000127191_TRAF2,ENSG00000127191.20_TRAF2(+),EBOX,1770,1781,+,13.5285,1.4e-05,0.572,774.5,mid,Neutral
ENSG00000127249,ENSG00000127249_ATP13A4,ENSG00000127249.16_ATP13A4(-),TETO,215,233,-,12.415,1.34e-05,1,-777,mid,Neutral
ENSG00000127249,ENSG00000127249_ATP13A4,ENSG00000127249.16_ATP13A4(-),TETO,1733,1751,+,8.7,9.83e-05,1,741,mid,Neutral
ENSG00000127252,ENSG00000127252_PLAAT1,ENSG00000127252.8_PLAAT1(+),EBOX,1607,1618,+,10.5772,9.2e-05,0.63,611.5,,
ENSG00000127252,ENSG00000127252_PLAAT1,ENSG00000127252.8_PLAAT1(+),EBOX,961,972,-,10.4553,9.86e-05,0.63,-34.5,,
ENSG00000127314,ENSG00000127314_RAP1B,ENSG00000127314.19_RAP1B(+),EBOX,1783,1794,-,11.7154,4.53e-05,0.63,787.5,mid,Neutral
ENSG00000127314,ENSG00000127314_RAP1B,ENSG00000127314.19_RAP1B(+),EBOX,1291,1302,-,10.9187,7.47e-05,0.63,295.5,mid,Neutral
ENSG00000127318,ENSG00000127318_IL22,ENSG00000127318.11_IL22(-),TETO,1419,1437,+,10.945,3.18e-05,1,427,,
ENSG00000127324,ENSG00000127324_TSPAN8,ENSG00000127324.10_TSPAN8(-),EBOX,605,616,-,11.0813,6.8e-05,0.63,-390.5,mid,Up
ENSG00000127324,ENSG00000127324_TSPAN8,ENSG00000127324.10_TSPAN8(-),TETO,1777,1795,-,13.89,5.55e-06,1,785,mid,Up
ENSG00000127328,ENSG00000127328_RAB3IP,ENSG00000127328.23_RAB3IP(+),EBOX,1305,1316,-,11.6585,4.71e-05,0.63,309.5,mid,Neutral
ENSG00000127329,ENSG00000127329_PTPRB,ENSG00000127329.17_PTPRB(-),TETO,125,143,+,11.72,1.96e-05,1,-867,mid,Down
ENSG00000127334,ENSG00000127334_DYRK2,ENSG00000127334.12_DYRK2(+),EBOX,913,924,+,11.9512,3.85e-05,0.63,-82.5,mid,Neutral
ENSG00000127337,ENSG00000127337_YEATS4,ENSG00000127337.8_YEATS4(+),EBOX,1835,1846,-,10.7805,8.14e-05,0.63,839.5,mid,Neutral
ENSG00000127366,ENSG00000127366_TAS2R5,ENSG00000127366.5_TAS2R5(+),EBOX,20,31,-,11.6748,4.65e-05,0.63,-975.5,mid,Neutral
ENSG00000127399,ENSG00000127399_LRRC61,ENSG00000127399.15_LRRC61(+),EBOX,1145,1156,-,12.813,2.23e-05,0.63,149.5,mid,Neutral
ENSG00000127399,ENSG00000127399_LRRC61,ENSG00000127399.15_LRRC61(+),EBOX,664,675,-,12.2033,3.31e-05,0.63,-331.5,mid,Neutral
ENSG00000127399,ENSG00000127399_LRRC61,ENSG00000127399.15_LRRC61(+),EBOX,664,675,+,11.7561,4.41e-05,0.63,-331.5,mid,Neutral
ENSG00000127399,ENSG00000127399_LRRC61,ENSG00000127399.15_LRRC61(+),EBOX,1367,1378,+,11.626,4.8e-05,0.63,371.5,mid,Neutral
ENSG00000127423,ENSG00000127423_AUNIP,ENSG00000127423.11_AUNIP(-),TETO,1979,1997,+,11.815,1.85e-05,1,987,mid,Neutral
ENSG00000127463,ENSG00000127463_EMC1,ENSG00000127463.17_EMC1(-),EBOX,726,737,+,14.0813,9.58e-06,0.54,-269.5,mid,Neutral
ENSG00000127481,ENSG00000127481_UBR4,ENSG00000127481.15_UBR4(-),EBOX,1626,1637,+,12.3902,2.91e-05,0.63,630.5,head,Neutral
ENSG00000127481,ENSG00000127481_UBR4,ENSG00000127481.15_UBR4(-),EBOX,1626,1637,-,12.0894,3.55e-05,0.63,630.5,head,Neutral
ENSG00000127483,ENSG00000127483_HP1BP3,ENSG00000127483.21_HP1BP3(-),EBOX,951,962,+,11.0163,7.07e-05,0.63,-44.5,mid,Neutral
ENSG00000127511,ENSG00000127511_SIN3B,ENSG00000127511.11_SIN3B(+),EBOX,1148,1159,-,10.9431,7.35e-05,0.63,152.5,mid,Neutral
ENSG00000127530,ENSG00000127530_OR7C1,ENSG00000127530.4_OR7C1(-),TETO,1974,1992,+,9.275,7.13e-05,1,982,mid,Neutral
ENSG00000127533,ENSG00000127533_F2RL3,ENSG00000127533.4_F2RL3(+),EBOX,973,984,-,14.2683,8.18e-06,0.512,-22.5,mid,Up
ENSG00000127533,ENSG00000127533_F2RL3,ENSG00000127533.4_F2RL3(+),EBOX,973,984,+,14.1382,9.04e-06,0.531,-22.5,mid,Up
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,849,860,-,15.6748,1.52e-06,0.37,-146.5,mid,Neutral
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,1561,1572,+,15.0569,3.7e-06,0.448,565.5,mid,Neutral
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,1561,1572,-,15.0569,3.7e-06,0.448,565.5,mid,Neutral
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,849,860,+,14.9919,3.9e-06,0.449,-146.5,mid,Neutral
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,1643,1654,-,12.8374,2.2e-05,0.63,647.5,mid,Neutral
ENSG00000127540,ENSG00000127540_UQCR11,ENSG00000127540.13_UQCR11(-),EBOX,1643,1654,+,12.6667,2.44e-05,0.63,647.5,mid,Neutral
ENSG00000127561,ENSG00000127561_SYNGR3,ENSG00000127561.17_SYNGR3(+),EBOX,1723,1734,+,11.0081,7.09e-05,0.63,727.5,mid,Down
ENSG00000127578,ENSG00000127578_WFIKKN1,ENSG00000127578.7_WFIKKN1(+),EBOX,57,68,+,14.3496,7.49e-06,0.496,-938.5,mid,Neutral
ENSG00000127578,ENSG00000127578_WFIKKN1,ENSG00000127578.7_WFIKKN1(+),EBOX,57,68,-,14.3496,7.49e-06,0.496,-938.5,mid,Neutral
ENSG00000127586,ENSG00000127586_CHTF18,ENSG00000127586.18_CHTF18(+),EBOX,730,741,-,15.5285,1.9e-06,0.395,-265.5,mid,Neutral
ENSG00000127586,ENSG00000127586_CHTF18,ENSG00000127586.18_CHTF18(+),EBOX,730,741,+,11.2114,6.27e-05,0.63,-265.5,mid,Neutral
ENSG00000127588,ENSG00000127588_GNG13,ENSG00000127588.6_GNG13(-),EBOX,607,618,-,10.7805,8.14e-05,0.63,-388.5,,
ENSG00000127603,ENSG00000127603_MACF1,ENSG00000127603.32_MACF1(+),EBOX,1190,1201,+,11.065,6.88e-05,0.63,194.5,head,Neutral
ENSG00000127603,ENSG00000127603_MACF1,ENSG00000127603.32_MACF1(+),EBOX,1742,1753,-,10.4472,9.92e-05,0.63,746.5,head,Neutral
ENSG00000127616,ENSG00000127616_SMARCA4,ENSG00000127616.23_SMARCA4(+),EBOX,1506,1517,-,11.4228,5.45e-05,0.63,510.5,head,Neutral
ENSG00000127616,ENSG00000127616_SMARCA4,ENSG00000127616.23_SMARCA4(+),EBOX,1068,1079,-,11.3821,5.59e-05,0.63,72.5,head,Neutral
ENSG00000127616,ENSG00000127616_SMARCA4,ENSG00000127616.23_SMARCA4(+),TETO,339,357,+,8.83,9.14e-05,1,-653,head,Neutral
ENSG00000127616,ENSG00000127616_SMARCA4,ENSG00000127616.23_SMARCA4(+),TETO,339,357,-,8.83,9.14e-05,1,-653,head,Neutral
ENSG00000127663,ENSG00000127663_KDM4B,ENSG00000127663.17_KDM4B(+),EBOX,762,773,-,15.8862,1.04e-06,0.349,-233.5,mid,Neutral
ENSG00000127663,ENSG00000127663_KDM4B,ENSG00000127663.17_KDM4B(+),EBOX,762,773,+,11.4715,5.3e-05,0.63,-233.5,mid,Neutral
ENSG00000127666,ENSG00000127666_TICAM1,ENSG00000127666.12_TICAM1(-),EBOX,157,168,+,12.1138,3.49e-05,0.63,-838.5,mid,Neutral
ENSG00000127666,ENSG00000127666_TICAM1,ENSG00000127666.12_TICAM1(-),EBOX,157,168,-,11.8211,4.24e-05,0.63,-838.5,mid,Neutral
ENSG00000127666,ENSG00000127666_TICAM1,ENSG00000127666.12_TICAM1(-),EBOX,1821,1832,-,11.4634,5.33e-05,0.63,825.5,mid,Neutral
ENSG00000127666,ENSG00000127666_TICAM1,ENSG00000127666.12_TICAM1(-),EBOX,1194,1205,+,11.1951,6.33e-05,0.63,198.5,mid,Neutral
ENSG00000127666,ENSG00000127666_TICAM1,ENSG00000127666.12_TICAM1(-),TETO,687,705,-,9.595,6.06e-05,1,-305,mid,Neutral
ENSG00000127743,ENSG00000127743_IL17B,ENSG00000127743.6_IL17B(-),TETO,1930,1948,+,8.83,9.14e-05,1,938,,
ENSG00000127743,ENSG00000127743_IL17B,ENSG00000127743.6_IL17B(-),TETO,1930,1948,-,8.83,9.14e-05,1,938,,
ENSG00000127804,ENSG00000127804_METTL16,ENSG00000127804.13_METTL16(-),EBOX,1277,1288,-,11.5041,5.2e-05,0.63,281.5,mid,Neutral
ENSG00000127824,ENSG00000127824_TUBA4A,ENSG00000127824.16_TUBA4A(-),TETO,1267,1285,+,13.845,5.72e-06,1,275,mid,Neutral
ENSG00000127831,ENSG00000127831_VIL1,ENSG00000127831.12_VIL1(+),EBOX,403,414,-,10.8293,7.92e-05,0.63,-592.5,,
ENSG00000127863,ENSG00000127863_TNFRSF19,ENSG00000127863.17_TNFRSF19(+),TETO,719,737,+,8.845,9.06e-05,1,-273,mid,Up
ENSG00000127870,ENSG00000127870_RNF6,ENSG00000127870.18_RNF6(-),TETO,778,796,-,12.14,1.54e-05,1,-214,mid,Neutral
ENSG00000127903,ENSG00000127903_ZNF835,ENSG00000127903.15_ZNF835(-),EBOX,1921,1932,+,13.2764,1.64e-05,0.594,925.5,,
ENSG00000127903,ENSG00000127903_ZNF835,ENSG00000127903.15_ZNF835(-),EBOX,1921,1932,-,11.2683,6.08e-05,0.63,925.5,,
ENSG00000127922,ENSG00000127922_SEM1,ENSG00000127922.11_SEM1(-),TETO,300,318,-,12.52,1.28e-05,1,-692,mid,Neutral
ENSG00000127928,ENSG00000127928_GNGT1,ENSG00000127928.14_GNGT1(+),TETO,1599,1617,+,10.33,4.32e-05,1,607,,
ENSG00000127952,ENSG00000127952_STYXL1,ENSG00000127952.18_STYXL1(-),EBOX,1526,1537,-,15.6829,1.49e-06,0.37,530.5,mid,Neutral
ENSG00000127952,ENSG00000127952_STYXL1,ENSG00000127952.18_STYXL1(-),EBOX,1526,1537,+,11.6748,4.65e-05,0.63,530.5,mid,Neutral
ENSG00000127955,ENSG00000127955_GNAI1,ENSG00000127955.18_GNAI1(+),EBOX,1281,1292,+,11.0732,6.85e-05,0.63,285.5,mid,Neutral
ENSG00000127955,ENSG00000127955_GNAI1,ENSG00000127955.18_GNAI1(+),TETO,768,786,-,12.57,1.25e-05,1,-224,mid,Neutral
ENSG00000127980,ENSG00000127980_PEX1,ENSG00000127980.17_PEX1(-),EBOX,722,733,-,11.1463,6.51e-05,0.63,-273.5,mid,Neutral
ENSG00000127980,ENSG00000127980_PEX1,ENSG00000127980.17_PEX1(-),EBOX,1985,1996,-,10.935,7.4e-05,0.63,989.5,mid,Neutral
ENSG00000127989,ENSG00000127989_MTERF1,ENSG00000127989.15_MTERF1(-),EBOX,710,721,+,12.8049,2.23e-05,0.63,-285.5,mid,Neutral
ENSG00000127989,ENSG00000127989_MTERF1,ENSG00000127989.15_MTERF1(-),EBOX,710,721,-,11.5854,4.92e-05,0.63,-285.5,mid,Neutral
ENSG00000127993,ENSG00000127993_RBM48,ENSG00000127993.16_RBM48(+),EBOX,1135,1146,+,11.1463,6.51e-05,0.63,139.5,mid,Neutral
ENSG00000127995,ENSG00000127995_CASD1,ENSG00000127995.18_CASD1(+),EBOX,1738,1749,-,11.561,4.99e-05,0.63,742.5,mid,Neutral
ENSG00000128000,ENSG00000128000_ZNF780B,ENSG00000128000.18_ZNF780B(-),TETO,218,236,+,10.91,3.24e-05,1,-774,mid,Neutral
ENSG00000128011,ENSG00000128011_LRFN1,ENSG00000128011.6_LRFN1(-),EBOX,1524,1535,+,11,7.12e-05,0.63,528.5,mid,Up
ENSG00000128039,ENSG00000128039_SRD5A3,ENSG00000128039.14_SRD5A3(+),EBOX,822,833,-,12.4634,2.79e-05,0.63,-173.5,mid,Neutral
ENSG00000128039,ENSG00000128039_SRD5A3,ENSG00000128039.14_SRD5A3(+),EBOX,1111,1122,-,12.3659,2.97e-05,0.63,115.5,mid,Neutral
ENSG00000128039,ENSG00000128039_SRD5A3,ENSG00000128039.14_SRD5A3(+),EBOX,822,833,+,11.3333,5.76e-05,0.63,-173.5,mid,Neutral
ENSG00000128045,ENSG00000128045_RASL11B,ENSG00000128045.7_RASL11B(+),EBOX,648,659,-,11.7236,4.49e-05,0.63,-347.5,mid,Up
ENSG00000128050,ENSG00000128050_PAICS,ENSG00000128050.10_PAICS(+),EBOX,1731,1742,-,13.5041,1.44e-05,0.572,735.5,head,Up
ENSG00000128050,ENSG00000128050_PAICS,ENSG00000128050.10_PAICS(+),EBOX,1431,1442,-,13.4228,1.53e-05,0.586,435.5,head,Up
ENSG00000128052,ENSG00000128052_KDR,ENSG00000128052.11_KDR(-),EBOX,130,141,-,11.3902,5.54e-05,0.63,-865.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,218,229,-,15.2033,3.12e-06,0.444,-777.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,150,161,+,14.0244,1e-05,0.543,-845.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,817,828,+,13.5041,1.44e-05,0.572,-178.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,1117,1128,+,13.4228,1.53e-05,0.586,121.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,150,161,-,12.2358,3.23e-05,0.63,-845.5,mid,Neutral
ENSG00000128059,ENSG00000128059_PPAT,ENSG00000128059.9_PPAT(-),EBOX,218,229,+,11.4878,5.25e-05,0.63,-777.5,mid,Neutral
ENSG00000128165,ENSG00000128165_ADM2,ENSG00000128165.9_ADM2(+),EBOX,1815,1826,+,10.878,7.7e-05,0.63,819.5,mid,Down
ENSG00000128165,ENSG00000128165_ADM2,ENSG00000128165.9_ADM2(+),EBOX,1815,1826,-,10.5935,9.11e-05,0.63,819.5,mid,Down
ENSG00000128185,ENSG00000128185_DGCR6L,ENSG00000128185.11_DGCR6L(-),EBOX,1689,1700,+,10.5447,9.35e-05,0.63,693.5,mid,Neutral
ENSG00000128228,ENSG00000128228_SDF2L1,ENSG00000128228.6_SDF2L1(+),EBOX,1179,1190,+,10.4715,9.76e-05,0.63,183.5,mid,Neutral
ENSG00000128245,ENSG00000128245_YWHAH,ENSG00000128245.16_YWHAH(+),EBOX,558,569,-,11.7398,4.45e-05,0.63,-437.5,mid,Neutral
ENSG00000128245,ENSG00000128245_YWHAH,ENSG00000128245.16_YWHAH(+),TETO,625,643,+,9.75,5.63e-05,1,-367,mid,Neutral
ENSG00000128245,ENSG00000128245_YWHAH,ENSG00000128245.16_YWHAH(+),TETO,625,643,-,9.75,5.63e-05,1,-367,mid,Neutral
ENSG00000128250,ENSG00000128250_RFPL1,ENSG00000128250.5_RFPL1(+),TETO,460,478,+,10.165,4.65e-05,1,-532,,
ENSG00000128250,ENSG00000128250_RFPL1,ENSG00000128250.5_RFPL1(+),TETO,460,478,-,10.165,4.65e-05,1,-532,,
ENSG00000128266,ENSG00000128266_GNAZ,ENSG00000128266.10_GNAZ(+),EBOX,904,915,-,10.9512,7.32e-05,0.63,-91.5,,
ENSG00000128266,ENSG00000128266_GNAZ,ENSG00000128266.10_GNAZ(+),EBOX,1169,1180,+,10.9024,7.55e-05,0.63,173.5,,
ENSG00000128272,ENSG00000128272_ATF4,ENSG00000128272.20_ATF4(+),EBOX,1779,1790,-,13.187,1.75e-05,0.61,783.5,head,Neutral
ENSG00000128272,ENSG00000128272_ATF4,ENSG00000128272.20_ATF4(+),EBOX,1779,1790,+,11.6829,4.62e-05,0.63,783.5,head,Neutral
ENSG00000128283,ENSG00000128283_CDC42EP1,ENSG00000128283.8_CDC42EP1(+),EBOX,243,254,+,11.9756,3.8e-05,0.63,-752.5,head,Neutral
ENSG00000128283,ENSG00000128283_CDC42EP1,ENSG00000128283.8_CDC42EP1(+),EBOX,1643,1654,-,10.9675,7.28e-05,0.63,647.5,head,Neutral
ENSG00000128284,ENSG00000128284_APOL3,ENSG00000128284.22_APOL3(-),TETO,975,993,-,11.625,2.08e-05,1,-17,mid,Up
ENSG00000128285,ENSG00000128285_MCHR1,ENSG00000128285.5_MCHR1(+),EBOX,841,852,+,10.6829,8.66e-05,0.63,-154.5,,
ENSG00000128285,ENSG00000128285_MCHR1,ENSG00000128285.5_MCHR1(+),TETO,890,908,+,13.245,8.5e-06,1,-102,,
ENSG00000128294,ENSG00000128294_TPST2,ENSG00000128294.17_TPST2(-),TETO,1434,1452,+,8.735,9.64e-05,1,442,mid,Neutral
ENSG00000128294,ENSG00000128294_TPST2,ENSG00000128294.17_TPST2(-),TETO,1434,1452,-,8.735,9.64e-05,1,442,mid,Neutral
ENSG00000128298,ENSG00000128298_BAIAP2L2,ENSG00000128298.19_BAIAP2L2(-),EBOX,1544,1555,-,11.2602,6.11e-05,0.63,548.5,mid,Neutral
ENSG00000128309,ENSG00000128309_MPST,ENSG00000128309.19_MPST(+),EBOX,1759,1770,+,13.6992,1.25e-05,0.564,763.5,mid,Neutral
ENSG00000128309,ENSG00000128309_MPST,ENSG00000128309.19_MPST(+),EBOX,1759,1770,-,13.2846,1.64e-05,0.594,763.5,mid,Neutral
ENSG00000128309,ENSG00000128309_MPST,ENSG00000128309.19_MPST(+),EBOX,706,717,-,11.626,4.8e-05,0.63,-289.5,mid,Neutral
ENSG00000128309,ENSG00000128309_MPST,ENSG00000128309.19_MPST(+),TETO,1965,1983,-,9.45,6.52e-05,1,973,mid,Neutral
ENSG00000128311,ENSG00000128311_TST,ENSG00000128311.15_TST(-),TETO,554,572,-,10.42,4.13e-05,1,-438,mid,Neutral
ENSG00000128313,ENSG00000128313_APOL5,ENSG00000128313.2_APOL5(+),EBOX,1896,1907,-,17.2927,2.56e-08,0.206,900.5,,
ENSG00000128313,ENSG00000128313_APOL5,ENSG00000128313.2_APOL5(+),EBOX,1896,1907,+,13.0813,1.85e-05,0.618,900.5,,
ENSG00000128313,ENSG00000128313_APOL5,ENSG00000128313.2_APOL5(+),TETO,1576,1594,+,8.83,9.14e-05,1,584,,
ENSG00000128313,ENSG00000128313_APOL5,ENSG00000128313.2_APOL5(+),TETO,1576,1594,-,8.83,9.14e-05,1,584,,
ENSG00000128322,ENSG00000128322_IGLL1,ENSG00000128322.7_IGLL1(-),EBOX,995,1006,-,10.5447,9.35e-05,0.63,-0.5,,
ENSG00000128335,ENSG00000128335_APOL2,ENSG00000128335.15_APOL2(-),EBOX,1063,1074,+,10.878,7.7e-05,0.63,67.5,mid,Neutral
ENSG00000128340,ENSG00000128340_RAC2,ENSG00000128340.17_RAC2(-),EBOX,1208,1219,-,10.5528,9.3e-05,0.63,212.5,mid,Neutral
ENSG00000128342,ENSG00000128342_LIF,ENSG00000128342.5_LIF(-),EBOX,1250,1261,-,11.9837,3.78e-05,0.63,254.5,mid,Neutral
ENSG00000128346,ENSG00000128346_C22orf23,ENSG00000128346.12_C22orf23(-),EBOX,538,549,-,15.3171,2.62e-06,0.431,-457.5,,
ENSG00000128346,ENSG00000128346_C22orf23,ENSG00000128346.12_C22orf23(-),EBOX,538,549,+,10.6504,8.83e-05,0.63,-457.5,,
ENSG00000128346,ENSG00000128346_C22orf23,ENSG00000128346.12_C22orf23(-),TETO,582,600,-,11.35,2.49e-05,1,-410,,
ENSG00000128383,ENSG00000128383_APOBEC3A,ENSG00000128383.14_APOBEC3A(+),TETO,1684,1702,+,11.45,2.33e-05,1,692,tail,Up
ENSG00000128394,ENSG00000128394_APOBEC3F,ENSG00000128394.18_APOBEC3F(+),EBOX,1577,1588,+,11.6748,4.65e-05,0.63,581.5,mid,Neutral
ENSG00000128394,ENSG00000128394_APOBEC3F,ENSG00000128394.18_APOBEC3F(+),EBOX,1591,1602,+,10.8293,7.92e-05,0.63,595.5,mid,Neutral
ENSG00000128408,ENSG00000128408_RIBC2,ENSG00000128408.9_RIBC2(+),EBOX,698,709,+,13.6179,1.33e-05,0.57,-297.5,mid,Down
